,날짜,읍면동,관광기후지수,평균기온,일강수량,최대풍속,월,요일,총방문자수,연도
356,2018-12-23,건입동,22.56,4.1,15.0,3.6,12,6,171431,2018
357,2018-12-24,건입동,46.98,0.4,0.0,2.9,12,0,146940,2018
358,2018-12-25,건입동,55.76,2.0,0.0,2.3,12,1,148733,2018
359,2018-12-26,건입동,28.84,2.6,1.0,2.5,12,2,142555,2018
360,2018-12-27,건입동,40.82,-3.2,0.0,4.7,12,3,144537,2018
361,2018-12-28,건입동,20.02,-4.2,6.5,5.2,12,4,143061,2018
362,2018-12-29,건입동,27.9,-3.0,1.0,4.2,12,5,151333,2018
363,2018-12-30,건입동,46.98,-2.8,1.0,3.4,12,6,145650,2018
364,2018-12-31,건입동,46.98,-1.3,0.0,2.8,12,0,170414,2018
365,2019-01-01,건입동,39.26,-0.5,0.0,4.3,1,1,172734,2019
366,2019-01-02,건입동,46.98,-1.0,0.0,3.4,1,2,142878,2019
367,2019-01-03,건입동,48.52,-1.0,0.0,2.5,1,3,136824,2019
368,2019-01-04,건입동,29.05,0.4,1.5,2.0,1,4,139158,2019
369,2019-01-05,건입동,48.04,1.0,4.0,2.6,1,5,148817,2019
370,2019-01-06,건입동,49.81,0.1,0.0,2.8,1,6,148686,2019
371,2019-01-07,건입동,51.35,0.3,0.0,2.4,1,0,126337,2019
372,2019-01-08,건입동,48.27,0.4,0.0,3.7,1,1,134085,2019
373,2019-01-09,건입동,48.52,-1.0,0.0,2.9,1,2,147905,2019
374,2019-01-10,건입동,33.58,1.2,0.0,2.8,1,3,140695,2019
375,2019-01-11,건입동,31.92,2.7,1.5,2.1,1,4,147986,2019
376,2019-01-12,건입동,27.24,3.7,4.0,2.4,1,5,146671,2019
377,2019-01-13,건입동,52.68,1.9,0.0,3.0,1,6,152862,2019
378,2019-01-14,건입동,60.17,1.3,0.0,2.2,1,0,127994,2019
379,2019-01-15,건입동,49.6,1.4,0.0,4.0,1,1,144149,2019
380,2019-01-16,건입동,46.98,-2.6,0.0,3.8,1,2,148972,2019
381,2019-01-17,건입동,45.44,-0.4,0.0,3.6,1,3,132823,2019
382,2019-01-18,건입동,58.84,0.9,0.0,2.4,1,4,139480,2019
383,2019-01-19,건입동,33.21,4.0,0.0,2.5,1,5,151525,2019
384,2019-01-20,건입동,46.73,0.8,2.5,5.3,1,6,157899,2019
385,2019-01-21,건입동,48.27,0.4,0.0,4.4,1,0,148511,2019
386,2019-01-22,건입동,57.09,2.6,0.0,3.4,1,1,146275,2019
387,2019-01-23,건입동,59.64,3.0,0.0,3.7,1,2,147792,2019
388,2019-01-24,건입동,56.77,0.5,0.0,2.3,1,3,158155,2019
389,2019-01-25,건입동,48.27,-0.1,0.0,4.0,1,4,158068,2019
390,2019-01-26,건입동,40.82,-1.6,0.0,5.2,1,5,163773,2019
391,2019-01-27,건입동,52.89,0.1,0.0,2.6,1,6,159694,2019
392,2019-01-28,건입동,51.14,1.6,0.0,4.1,1,0,142664,2019
393,2019-01-29,건입동,57.3,0.9,0.0,2.0,1,1,157347,2019
394,2019-01-30,건입동,31.92,3.1,0.5,0.0,1,2,157133,2019
395,2019-01-31,건입동,10.58,-0.9,27.5,3.6,1,3,152493,2019
396,2019-02-01,건입동,45.44,-1.5,0.0,4.1,2,4,147037,2019
397,2019-02-02,건입동,58.59,3.3,0.0,2.5,2,5,157685,2019
398,2019-02-03,건입동,33.55,9.4,31.5,5.0,2,6,161942,2019
399,2019-02-04,건입동,55.76,1.0,0.0,3.7,2,0,151342,2019
400,2019-02-05,건입동,58.59,4.2,0.0,2.6,2,1,175799,2019
401,2019-02-06,건입동,63.0,5.8,0.0,2.6,2,2,165882,2019
402,2019-02-07,건입동,28.8,1.3,5.5,3.2,2,3,149097,2019
403,2019-02-08,건입동,44.11,-1.8,0.0,2.9,2,4,142872,2019
404,2019-02-09,건입동,39.26,-3.1,2.5,4.2,2,5,149199,2019
405,2019-02-10,건입동,46.98,-2.3,0.0,3.2,2,6,152284,2019
406,2019-02-11,건입동,42.34,-2.2,0.0,4.2,2,0,144016,2019
407,2019-02-12,건입동,51.35,-0.2,0.0,2.6,2,1,140904,2019
408,2019-02-13,건입동,49.81,1.1,0.0,2.9,2,2,140311,2019
409,2019-02-14,건입동,51.35,0.5,0.0,2.8,2,3,147234,2019
410,2019-02-15,건입동,32.04,1.1,1.0,3.0,2,4,150921,2019
411,2019-02-16,건입동,45.44,-1.5,0.0,4.4,2,5,148727,2019
412,2019-02-17,건입동,46.98,-1.3,0.0,3.4,2,6,157016,2019
413,2019-02-18,건입동,25.85,2.6,4.5,0.0,2,0,122893,2019
414,2019-02-19,건입동,25.27,5.1,45.0,3.6,2,1,147274,2019
415,2019-02-20,건입동,51.35,1.5,0.0,3.0,2,2,144728,2019
416,2019-02-21,건입동,51.35,1.9,0.0,2.5,2,3,156074,2019
417,2019-02-22,건입동,31.92,3.1,3.5,2.8,2,4,159042,2019
418,2019-02-23,건입동,57.05,4.3,0.0,0.0,2,5,152602,2019
419,2019-02-24,건입동,61.46,5.4,0.0,2.6,2,6,145459,2019
420,2019-02-25,건입동,57.05,5.0,0.0,3.0,2,0,143225,2019
421,2019-02-26,건입동,60.17,6.0,0.0,0.0,2,1,144666,2019
422,2019-02-27,건입동,36.08,5.9,12.0,0.0,2,2,144342,2019
423,2019-02-28,건입동,49.58,5.1,1.0,0.0,2,3,138732,2019
424,2019-03-01,건입동,65.52,3.9,0.0,0.0,3,4,135705,2019
425,2019-03-02,건입동,32.78,5.9,2.0,0.0,3,5,141427,2019
426,2019-03-03,건입동,32.32,6.3,15.0,0.0,3,6,148056,2019
427,2019-03-04,건입동,25.52,4.8,5.0,0.0,3,0,137849,2019
428,2019-03-05,건입동,59.74,6.0,1.0,0.0,3,1,134840,2019
429,2019-03-06,건입동,24.72,5.2,13.5,0.0,3,2,141092,2019
430,2019-03-07,건입동,59.94,2.4,0.0,3.9,3,3,157353,2019
431,2019-03-08,건입동,66.36,3.5,0.0,1.4,3,4,144619,2019
432,2019-03-09,건입동,33.66,6.7,33.0,3.1,3,5,147833,2019
433,2019-03-10,건입동,24.09,6.7,45.0,3.3,3,6,136531,2019
434,2019-03-11,건입동,29.76,5.4,3.0,3.4,3,0,145473,2019
435,2019-03-12,건입동,33.54,6.0,0.0,4.4,3,1,150603,2019
436,2019-03-13,건입동,64.39,2.2,0.0,4.4,3,2,148257,2019
437,2019-03-14,건입동,64.01,3.8,0.0,2.0,3,3,143969,2019
438,2019-03-15,건입동,25.06,5.4,0.0,3.7,3,4,155918,2019
439,2019-03-16,건입동,62.5,6.3,0.0,3.6,3,5,165188,2019
440,2019-03-17,건입동,68.92,6.3,0.0,3.0,3,6,152850,2019
441,2019-03-18,건입동,34.29,5.2,7.5,1.3,3,0,141866,2019
442,2019-03-19,건입동,72.99,7.9,0.0,2.2,3,1,134671,2019
443,2019-03-20,건입동,29.8,12.5,24.5,4.5,3,2,161313,2019
444,2019-03-21,건입동,55.21,8.0,0.0,4.5,3,3,146013,2019
445,2019-03-22,건입동,52.65,2.3,0.0,3.9,3,4,157327,2019
446,2019-03-23,건입동,53.7,2.5,0.0,4.5,3,5,158623,2019
447,2019-03-24,건입동,64.85,1.9,0.0,2.2,3,6,156667,2019
448,2019-03-25,건입동,59.74,4.1,0.0,1.1,3,0,146515,2019
449,2019-03-26,건입동,68.46,9.4,0.0,3.2,3,1,141561,2019
450,2019-03-27,건입동,68.47,11.1,0.0,1.6,3,2,156375,2019
451,2019-03-28,건입동,62.3,11.8,0.0,1.5,3,3,156678,2019
452,2019-03-29,건입동,62.3,11.5,0.0,1.8,3,4,153456,2019
453,2019-03-30,건입동,30.81,6.6,0.0,3.9,3,5,155476,2019
454,2019-03-31,건입동,53.9,2.4,0.0,5.9,3,6,158624,2019
455,2019-04-01,건입동,60.99,4.5,0.0,3.9,4,0,137232,2019
456,2019-04-02,건입동,65.52,5.8,0.0,2.7,4,1,129218,2019
457,2019-04-03,건입동,67.41,4.9,0.0,2.5,4,2,139739,2019
458,2019-04-04,건입동,64.01,6.5,0.0,1.6,4,3,145478,2019
459,2019-04-05,건입동,67.62,10.3,0.0,2.5,4,4,144386,2019
460,2019-04-06,건입동,79.16,11.5,0.0,1.5,4,5,152924,2019
461,2019-04-07,건입동,43.9,12.8,4.0,2.1,4,6,148217,2019
462,2019-04-08,건입동,73.2,11.0,0.0,1.5,4,0,145634,2019
463,2019-04-09,건입동,34.33,11.0,35.5,5.7,4,1,144185,2019
464,2019-04-10,건입동,28.96,5.8,10.0,3.0,4,2,149401,2019
465,2019-04-11,건입동,55.5,6.2,1.5,1.4,4,3,144645,2019
466,2019-04-12,건입동,72.99,7.3,0.0,1.9,4,4,142580,2019
467,2019-04-13,건입동,63.81,7.9,0.0,1.6,4,5,155437,2019
468,2019-04-14,건입동,41.68,8.8,0.0,2.6,4,6,146222,2019
469,2019-04-15,건입동,72.99,8.9,0.0,2.4,4,0,132035,2019
470,2019-04-16,건입동,51.33,13.1,0.0,2.6,4,1,139719,2019
471,2019-04-17,건입동,58.06,10.5,0.0,2.0,4,2,144098,2019
472,2019-04-18,건입동,88.35,11.7,0.0,1.5,4,3,143336,2019
473,2019-04-19,건입동,75.3,12.7,0.0,2.3,4,4,150134,2019
474,2019-04-20,건입동,84.28,13.9,0.0,2.3,4,5,154760,2019
475,2019-04-21,건입동,81.73,14.7,0.0,1.6,4,6,154614,2019
476,2019-04-22,건입동,85.34,16.4,0.0,2.1,4,0,147148,2019
477,2019-04-23,건입동,48.64,14.0,23.5,4.3,4,1,139375,2019
478,2019-04-24,건입동,79.76,15.8,0.0,1.4,4,2,144202,2019
479,2019-04-25,건입동,65.91,12.8,0.5,1.1,4,3,128959,2019
480,2019-04-26,건입동,35.68,6.5,3.5,3.5,4,4,147723,2019
481,2019-04-27,건입동,61.84,8.3,0.0,2.1,4,5,163886,2019
482,2019-04-28,건입동,41.51,9.6,1.5,2.5,4,6,152439,2019
483,2019-04-29,건입동,35.84,13.3,19.0,2.6,4,0,138947,2019
484,2019-04-30,건입동,43.82,11.9,1.5,0.9,4,1,144417,2019
485,2019-05-01,건입동,64.4,11.8,0.0,2.7,5,2,137557,2019
486,2019-05-02,건입동,72.53,14.1,0.0,3.0,5,3,145430,2019
487,2019-05-03,건입동,84.28,15.0,0.0,2.0,5,4,162943,2019
488,2019-05-04,건입동,87.51,15.2,0.0,1.5,5,5,167581,2019
489,2019-05-05,건입동,88.56,15.7,0.0,1.8,5,6,177823,2019
490,2019-05-06,건입동,67.62,10.6,0.0,2.4,5,0,153210,2019
491,2019-05-07,건입동,74.04,9.1,0.0,1.5,5,1,147171,2019
492,2019-05-08,건입동,67.42,10.9,0.0,1.4,5,2,141100,2019
493,2019-05-09,건입동,68.93,12.0,0.0,1.7,5,3,138824,2019
494,2019-05-10,건입동,82.39,13.2,0.0,1.8,5,4,151199,2019
495,2019-05-11,건입동,87.51,14.7,0.0,1.8,5,5,150307,2019
496,2019-05-12,건입동,88.56,15.5,0.0,2.0,5,6,147264,2019
497,2019-05-13,건입동,86.85,16.2,0.0,1.9,5,0,135257,2019
498,2019-05-14,건입동,87.9,16.1,0.5,1.8,5,1,143622,2019
499,2019-05-15,건입동,87.9,17.4,0.0,2.3,5,2,151327,2019
500,2019-05-16,건입동,87.9,17.3,0.0,2.9,5,3,144705,2019
501,2019-05-17,건입동,56.24,15.6,55.0,3.9,5,4,142674,2019
502,2019-05-18,건입동,45.16,16.8,213.5,5.7,5,5,155265,2019
503,2019-05-19,건입동,76.57,16.8,43.0,3.9,5,6,148482,2019
504,2019-05-20,건입동,55.28,12.1,1.0,3.4,5,0,142594,2019
505,2019-05-21,건입동,87.89,14.0,0.0,2.9,5,1,143350,2019
506,2019-05-22,건입동,95.57,19.6,0.0,2.8,5,2,148479,2019
507,2019-05-23,건입동,95.57,22.1,0.0,2.5,5,3,154033,2019
508,2019-05-24,건입동,91.5,22.5,0.0,2.5,5,4,145281,2019
509,2019-05-25,건입동,83.44,19.6,0.0,1.8,5,5,166595,2019
510,2019-05-26,건입동,84.88,18.3,1.0,3.1,5,6,154574,2019
511,2019-05-27,건입동,49.69,16.7,82.5,3.8,5,0,142308,2019
512,2019-05-28,건입동,88.56,14.1,0.0,2.9,5,1,147993,2019
513,2019-05-29,건입동,95.57,19.1,0.0,2.5,5,2,156277,2019
514,2019-05-30,건입동,87.9,18.6,0.0,1.5,5,3,159679,2019
515,2019-05-31,건입동,58.38,12.5,3.5,1.9,5,4,153341,2019
516,2019-06-01,건입동,89.16,15.5,0.0,1.8,6,5,158466,2019
517,2019-06-02,건입동,89.16,15.5,0.0,1.5,6,6,156056,2019
518,2019-06-03,건입동,95.08,17.9,0.0,1.7,6,0,133161,2019
519,2019-06-04,건입동,89.16,18.2,0.0,1.6,6,1,150220,2019
520,2019-06-05,건입동,98.23,19.3,0.0,1.3,6,2,149306,2019
521,2019-06-06,건입동,57.34,19.5,60.0,3.0,6,3,152591,2019
522,2019-06-07,건입동,77.64,16.4,0.5,4.0,6,4,125444,2019
523,2019-06-08,건입동,63.18,15.5,2.0,2.2,6,5,160316,2019
524,2019-06-09,건입동,87.49,14.9,0.0,2.0,6,6,153884,2019
525,2019-06-10,건입동,87.49,15.2,0.0,2.5,6,0,141998,2019
526,2019-06-11,건입동,59.62,15.3,0.0,1.6,6,1,148565,2019
527,2019-06-12,건입동,86.62,14.9,0.0,1.4,6,2,147455,2019
528,2019-06-13,건입동,94.89,15.7,0.0,2.3,6,3,159902,2019
529,2019-06-14,건입동,52.5,15.3,71.0,2.3,6,4,137513,2019
530,2019-06-15,건입동,90.07,15.3,1.0,3.3,6,5,154663,2019
531,2019-06-16,건입동,85.82,15.2,0.0,2.8,6,6,146802,2019
532,2019-06-17,건입동,90.83,17.4,0.0,1.4,6,0,134813,2019
533,2019-06-18,건입동,82.65,17.5,1.5,1.5,6,1,139649,2019
534,2019-06-19,건입동,89.16,17.7,0.0,1.7,6,2,162230,2019
535,2019-06-20,건입동,96.75,18.9,0.0,1.2,6,3,167122,2019
536,2019-06-21,건입동,90.83,18.5,0.0,1.1,6,4,158688,2019
537,2019-06-22,건입동,66.13,17.7,0.0,1.7,6,5,157721,2019
538,2019-06-23,건입동,93.41,16.0,0.0,1.5,6,6,161604,2019
539,2019-06-24,건입동,96.75,17.4,0.0,1.3,6,0,155164,2019
540,2019-06-25,건입동,93.22,19.2,0.0,3.0,6,1,151792,2019
541,2019-06-26,건입동,50.83,19.4,140.0,2.1,6,2,160367,2019
542,2019-06-27,건입동,80.13,20.1,0.0,1.3,6,3,140703,2019
543,2019-06-28,건입동,90.83,19.6,0.0,1.1,6,4,163973,2019
544,2019-06-29,건입동,39.9,22.5,2.0,2.9,6,5,155490,2019
545,2019-06-30,건입동,64.0,19.9,0.0,1.4,6,6,145646,2019
546,2019-07-01,건입동,85.99,19.4,2.5,1.1,7,0,135965,2019
547,2019-07-02,건입동,90.83,18.6,0.0,1.0,7,1,145158,2019
548,2019-07-03,건입동,61.29,18.6,0.0,1.1,7,2,143657,2019
549,2019-07-04,건입동,98.23,18.8,0.0,1.5,7,3,154874,2019
550,2019-07-05,건입동,89.16,19.5,0.0,1.9,7,4,166030,2019
551,2019-07-06,건입동,93.22,18.2,0.0,2.7,7,5,164011,2019
552,2019-07-07,건입동,85.82,17.5,2.0,3.7,7,6,156390,2019
553,2019-07-08,건입동,54.39,17.0,5.0,2.5,7,0,133267,2019
554,2019-07-09,건입동,85.82,17.1,12.5,2.4,7,1,154671,2019
555,2019-07-10,건입동,47.49,18.3,104.5,2.8,7,2,155153,2019
556,2019-07-11,건입동,68.02,19.1,0.5,2.9,7,3,150819,2019
557,2019-07-12,건입동,89.16,19.3,1.0,1.6,7,4,153226,2019
558,2019-07-13,건입동,52.5,17.0,22.5,1.9,7,5,141365,2019
559,2019-07-14,건입동,95.08,20.1,0.0,1.3,7,6,161986,2019
560,2019-07-15,건입동,95.08,19.3,4.5,1.3,7,0,155285,2019
561,2019-07-16,건입동,79.93,20.2,0.0,2.3,7,1,159116,2019
562,2019-07-17,건입동,50.28,20.8,9.5,2.6,7,2,158435,2019
563,2019-07-18,건입동,42.42,21.1,73.5,2.4,7,3,159273,2019
564,2019-07-19,건입동,23.95,21.8,280.0,3.1,7,4,151658,2019
565,2019-07-20,건입동,26.49,21.1,160.0,3.9,7,5,139256,2019
566,2019-07-21,건입동,52.98,23.4,0.0,2.3,7,6,157433,2019
567,2019-07-22,건입동,21.33,23.3,26.5,1.3,7,0,153995,2019
568,2019-07-23,건입동,47.05,0.0,0.5,1.1,7,1,159270,2019
569,2019-07-24,건입동,44.51,0.0,1.0,0.0,7,2,177022,2019
570,2019-07-25,건입동,53.58,24.2,0.0,1.0,7,3,184450,2019
571,2019-07-26,건입동,52.1,24.3,0.0,1.0,7,4,166388,2019
572,2019-07-27,건입동,41.97,23.4,69.0,1.1,7,5,175723,2019
573,2019-07-28,건입동,53.8,24.3,0.0,1.5,7,6,161547,2019
574,2019-07-29,건입동,58.64,23.7,0.0,1.2,7,0,174376,2019
575,2019-07-30,건입동,51.91,24.5,0.0,1.3,7,1,179224,2019
576,2019-07-31,건입동,54.38,24.1,0.0,1.3,7,2,180978,2019
577,2019-08-01,건입동,51.04,23.7,0.0,1.2,8,3,164940,2019
578,2019-08-02,건입동,56.12,24.0,0.0,1.6,8,4,169227,2019
579,2019-08-03,건입동,47.05,23.5,0.0,2.4,8,5,177799,2019
580,2019-08-04,건입동,51.91,23.6,0.0,2.0,8,6,167278,2019
581,2019-08-05,건입동,56.99,23.2,0.0,1.6,8,0,165778,2019
582,2019-08-06,건입동,48.8,23.6,0.0,1.6,8,1,175917,2019
583,2019-08-07,건입동,56.1,24.4,0.0,1.7,8,2,158751,2019
584,2019-08-08,건입동,18.65,24.6,2.0,3.0,8,3,161210,2019
585,2019-08-09,건입동,31.85,24.1,0.0,3.2,8,4,154066,2019
586,2019-08-10,건입동,13.19,23.4,0.0,4.9,8,5,169991,2019
587,2019-08-11,건입동,6.18,23.4,140.0,4.9,8,6,157801,2019
588,2019-08-12,건입동,4.44,23.5,64.0,3.3,8,0,162244,2019
589,2019-08-13,건입동,53.58,24.5,0.0,1.5,8,1,159348,2019
590,2019-08-14,건입동,41.97,23.9,3.0,1.8,8,2,153225,2019
591,2019-08-15,건입동,38.87,21.8,2.5,3.3,8,3,184776,2019
592,2019-08-16,건입동,18.27,21.3,2.5,2.7,8,4,171824,2019
593,2019-08-17,건입동,56.99,21.9,0.0,1.5,8,5,169418,2019
594,2019-08-18,건입동,66.4,20.8,3.0,1.2,8,6,162598,2019
595,2019-08-19,건입동,74.0,21.6,0.0,1.2,8,0,164247,2019
596,2019-08-20,건입동,23.31,22.3,1.0,1.7,8,1,164992,2019
597,2019-08-21,건입동,11.19,22.8,13.0,1.5,8,2,156485,2019
598,2019-08-22,건입동,10.54,23.5,25.0,1.8,8,3,163849,2019
599,2019-08-23,건입동,72.33,21.6,0.0,1.7,8,4,163454,2019
600,2019-08-24,건입동,84.12,20.3,0.0,1.3,8,5,169834,2019
601,2019-08-25,건입동,52.69,19.8,0.0,1.4,8,6,160754,2019
602,2019-08-26,건입동,44.94,20.8,7.5,1.9,8,0,174473,2019
603,2019-08-27,건입동,12.89,22.7,63.0,1.7,8,1,162695,2019
604,2019-08-28,건입동,41.53,20.8,60.0,1.4,8,2,178016,2019
605,2019-08-29,건입동,55.84,18.1,0.0,1.5,8,3,154288,2019
606,2019-08-30,건입동,82.45,19.2,0.0,2.0,8,4,173291,2019
607,2019-08-31,건입동,84.12,18.3,0.0,1.6,8,5,183941,2019
608,2019-09-01,건입동,49.3,18.0,26.0,1.5,9,6,142374,2019
609,2019-09-02,건입동,46.93,20.9,36.0,1.4,9,0,132152,2019
610,2019-09-03,건입동,34.44,21.2,12.0,1.4,9,1,139012,2019
611,2019-09-04,건입동,36.81,21.1,26.0,2.0,9,2,135821,2019
612,2019-09-05,건입동,32.75,22.4,23.5,2.3,9,3,136098,2019
613,2019-09-06,건입동,23.29,22.1,75.5,4.6,9,4,136720,2019
614,2019-09-07,건입동,17.23,22.7,83.5,4.2,9,5,136143,2019
615,2019-09-08,건입동,46.25,20.2,21.5,1.3,9,6,165002,2019
616,2019-09-09,건입동,19.25,22.1,37.5,3.2,9,0,142461,2019
617,2019-09-10,건입동,62.56,22.2,0.0,1.4,9,1,145063,2019
618,2019-09-11,건입동,46.93,21.6,0.5,0.9,9,2,149651,2019
619,2019-09-12,건입동,48.95,19.4,18.0,2.5,9,3,162162,2019
620,2019-09-13,건입동,94.83,18.2,0.0,2.3,9,4,160747,2019
621,2019-09-14,건입동,96.52,19.2,0.0,1.4,9,5,172276,2019
622,2019-09-15,건입동,83.83,19.4,0.0,1.2,9,6,163348,2019
623,2019-09-16,건입동,86.2,19.7,0.0,1.2,9,0,149045,2019
624,2019-09-17,건입동,84.51,17.2,0.0,1.8,9,1,147374,2019
625,2019-09-18,건입동,94.83,16.9,0.0,2.1,9,2,148385,2019
626,2019-09-19,건입동,94.83,16.8,0.0,2.0,9,3,145534,2019
627,2019-09-20,건입동,61.22,16.8,2.5,2.4,9,4,131180,2019
628,2019-09-21,건입동,40.85,16.3,255.0,3.1,9,5,126257,2019
629,2019-09-22,건입동,37.47,16.1,409.5,5.0,9,6,108291,2019
630,2019-09-23,건입동,82.82,15.1,2.0,1.9,9,0,133269,2019
631,2019-09-24,건입동,96.52,13.4,0.0,1.8,9,1,138552,2019
632,2019-09-25,건입동,84.51,15.9,0.0,1.6,9,2,145357,2019
633,2019-09-26,건입동,60.1,18.5,0.5,2.5,9,3,151534,2019
634,2019-09-27,건입동,43.99,20.5,58.0,1.6,9,4,149334,2019
635,2019-09-28,건입동,48.62,20.4,2.5,1.1,9,5,146902,2019
636,2019-09-29,건입동,50.99,19.8,37.5,0.8,9,6,152619,2019
637,2019-09-30,건입동,56.39,0.0,125.5,1.1,9,0,140555,2019
638,2019-10-01,건입동,47.61,0.0,0.0,0.0,10,1,139380,2019
639,2019-10-02,건입동,35.1,20.6,0.0,4.9,10,2,123052,2019
640,2019-10-03,건입동,54.81,17.7,0.0,4.1,10,3,137361,2019
641,2019-10-04,건입동,92.96,16.9,0.0,1.4,10,4,151351,2019
642,2019-10-05,건입동,78.1,14.7,0.0,2.3,10,5,140815,2019
643,2019-10-06,건입동,54.7,15.0,0.0,2.3,10,6,146889,2019
644,2019-10-07,건입동,54.7,16.5,0.0,3.1,10,0,139167,2019
645,2019-10-08,건입동,80.47,14.0,0.0,2.9,10,1,133801,2019
646,2019-10-09,건입동,84.75,10.7,0.0,1.9,10,2,153959,2019
647,2019-10-10,건입동,91.82,12.1,0.0,1.5,10,3,129125,2019
648,2019-10-11,건입동,93.14,14.6,0.0,1.5,10,4,155879,2019
649,2019-10-12,건입동,84.51,14.6,0.0,1.4,10,5,167626,2019
650,2019-10-13,건입동,89.1,13.4,0.0,2.0,10,6,153789,2019
651,2019-10-14,건입동,90.13,13.2,0.0,2.1,10,0,142339,2019
652,2019-10-15,건입동,39.33,11.6,0.0,1.7,10,1,155163,2019
653,2019-10-16,건입동,85.41,11.6,0.0,1.7,10,2,160546,2019
654,2019-10-17,건입동,73.4,13.3,0.0,1.7,10,3,154780,2019
655,2019-10-18,건입동,46.95,14.4,5.5,1.8,10,4,145316,2019
656,2019-10-19,건입동,88.92,13.9,0.5,1.8,10,5,159849,2019
657,2019-10-20,건입동,92.48,12.4,0.0,1.5,10,6,160150,2019
658,2019-10-21,건입동,82.16,13.6,0.0,1.4,10,0,140840,2019
659,2019-10-22,건입동,75.75,14.3,3.5,1.3,10,1,145664,2019
660,2019-10-23,건입동,82.82,14.8,1.5,2.4,10,2,142878,2019
661,2019-10-24,건입동,52.46,14.1,18.5,1.7,10,3,152236,2019
662,2019-10-25,건입동,92.48,14.2,0.0,2.1,10,4,162779,2019
663,2019-10-26,건입동,63.94,10.3,0.0,3.6,10,5,155148,2019
664,2019-10-27,건입동,74.76,9.4,0.0,2.3,10,6,159919,2019
665,2019-10-28,건입동,76.8,9.8,0.0,1.4,10,0,135286,2019
666,2019-10-29,건입동,75.77,11.8,0.0,2.6,10,1,154607,2019
667,2019-10-30,건입동,80.01,10.3,0.0,2.0,10,2,153884,2019
668,2019-10-31,건입동,84.75,9.7,0.0,1.7,10,3,170400,2019
669,2019-11-01,건입동,89.47,12.4,0.0,2.0,11,4,159012,2019
670,2019-11-02,건입동,81.5,12.9,0.0,1.7,11,5,165869,2019
671,2019-11-03,건입동,70.37,11.4,0.0,1.4,11,6,162398,2019
672,2019-11-04,건입동,40.56,11.4,0.0,1.7,11,0,135953,2019
673,2019-11-05,건입동,78.82,11.0,0.0,1.6,11,1,140801,2019
674,2019-11-06,건입동,82.38,8.8,0.0,1.5,11,2,156843,2019
675,2019-11-07,건입동,68.0,9.8,0.0,2.6,11,3,159031,2019
676,2019-11-08,건입동,69.54,7.8,0.0,3.1,11,4,165747,2019
677,2019-11-09,건입동,71.91,7.6,0.0,2.4,11,5,144741,2019
678,2019-11-10,건입동,37.64,9.9,0.5,2.3,11,6,164395,2019
679,2019-11-11,건입동,64.62,10.7,0.5,4.2,11,0,147475,2019
680,2019-11-12,건입동,71.73,8.3,0.0,1.7,11,1,164651,2019
681,2019-11-13,건입동,38.87,9.2,2.0,2.2,11,2,158413,2019
682,2019-11-14,건입동,56.87,4.3,0.0,3.9,11,3,151842,2019
683,2019-11-15,건입동,75.97,4.7,0.0,1.6,11,4,163499,2019
684,2019-11-16,건입동,76.8,10.2,0.0,1.6,11,5,159456,2019
685,2019-11-17,건입동,52.46,16.3,5.5,2.7,11,6,166808,2019
686,2019-11-18,건입동,24.23,8.0,38.5,4.5,11,0,145032,2019
687,2019-11-19,건입동,55.18,4.5,0.0,4.7,11,1,144162,2019
688,2019-11-20,건입동,65.32,3.3,0.0,2.3,11,2,145963,2019
689,2019-11-21,건입동,63.28,7.5,0.0,2.3,11,3,152108,2019
690,2019-11-22,건입동,66.33,12.1,0.0,2.6,11,4,152068,2019
691,2019-11-23,건입동,75.09,13.1,0.5,2.8,11,5,160660,2019
692,2019-11-24,건입동,46.51,13.3,14.5,2.0,11,6,165381,2019
693,2019-11-25,건입동,41.33,4.0,0.0,3.3,11,0,144105,2019
694,2019-11-26,건입동,31.1,8.2,15.5,1.3,11,1,150981,2019
695,2019-11-27,건입동,29.41,5.3,15.5,2.3,11,2,151962,2019
696,2019-11-28,건입동,56.87,4.9,0.0,2.3,11,3,164767,2019
697,2019-11-29,건입동,66.51,3.3,0.0,2.1,11,4,142514,2019
698,2019-11-30,건입동,69.36,7.1,0.5,1.7,11,5,159964,2019
699,2019-12-01,건입동,29.68,8.3,36.5,1.9,12,6,131413,2019
700,2019-12-02,건입동,44.71,3.5,2.5,4.4,12,0,127146,2019
701,2019-12-03,건입동,52.68,3.1,0.5,2.7,12,1,129036,2019
702,2019-12-04,건입동,55.51,4.9,0.0,2.2,12,2,135276,2019
703,2019-12-05,건입동,52.68,2.6,0.0,3.0,12,3,134271,2019
704,2019-12-06,건입동,46.98,-1.7,0.0,2.8,12,4,147178,2019
705,2019-12-07,건입동,52.68,1.3,0.0,3.1,12,5,151997,2019
706,2019-12-08,건입동,54.22,2.8,0.0,2.3,12,6,147790,2019
707,2019-12-09,건입동,63.0,3.8,0.0,1.8,12,0,147152,2019
708,2019-12-10,건입동,72.54,6.7,0.0,1.6,12,1,144365,2019
709,2019-12-11,건입동,-0.34,6.8,0.0,3.0,12,2,152534,2019
710,2019-12-12,건입동,-0.3,1.9,0.0,3.0,12,3,155846,2019
711,2019-12-13,건입동,-0.37,1.8,0.0,1.1,12,4,179164,2019
712,2019-12-14,건입동,-0.32,4.3,0.0,2.4,12,5,157369,2019
