,날짜,시군구,읍면동,성별,연령대,거주인구,근무인구,방문자수
11072,20190621,제주시,삼양동,남,20대,16010,980,6546
11073,20190621,제주시,화북동,여,60대,23385,1570,8099
11074,20190621,제주시,봉개동,여,50대,5632,1641,9066
11075,20190621,제주시,용담2동,여,80대이상,5957,275,4075
11076,20190621,제주시,용담2동,남,20대,10680,6375,32052
11077,20190621,제주시,용담1동,여,10대,7331,245,4189
11078,20190621,제주시,용담1동,남,80대이상,2267,173,1102
11079,20190621,제주시,삼도2동,여,50대,8065,3155,10087
11080,20190621,제주시,건입동,남,40대,9269,2727,16999
11081,20190622,제주시,우도면,여,20대,242,62,4214
11082,20190622,제주시,삼도2동,남,70대,3125,287,3155
11083,20190622,제주시,삼도1동,여,60대,12302,1394,7860
11084,20190622,제주시,이도2동,남,30대,58666,8250,37149
11085,20190622,제주시,이도1동,남,70대,5289,393,5143
11086,20190622,제주시,일도2동,여,60대,36737,1980,10752
11087,20190622,제주시,일도1동,남,40대,2106,408,5123
11088,20190622,제주시,추자면,여,20대,147,0,1284
11089,20190622,제주시,용담1동,남,30대,6229,611,5623
11090,20190622,제주시,한경면,여,20대,2371,395,5446
11091,20190622,제주시,조천읍,여,10대,20282,457,7548
11092,20190622,제주시,조천읍,남,80대이상,5942,146,3007
11093,20190622,제주시,구좌읍,여,40대,23003,2419,18152
11094,20190622,제주시,구좌읍,남,10세미만,10452,673,5256
11095,20190622,제주시,애월읍,여,40대,67276,6497,46570
11096,20190622,제주시,애월읍,남,10세미만,38596,1277,14069
11097,20190622,제주시,한림읍,남,60대,30574,2313,12921
11098,20190622,제주시,추자면,남,10세미만,896,366,605
11099,20190622,제주시,용담2동,여,30대,11803,2995,30670
11100,20190622,제주시,건입동,여,50대,12647,1606,11683
11101,20190622,서귀포시,표선면,남,40대,19793,2642,17851
11102,20190622,서귀포시,송산동,여,50대,3472,190,3226
11103,20190622,서귀포시,정방동,남,30대,2432,497,7514
11104,20190622,서귀포시,중앙동,남,40대,3484,1167,7085
11105,20190622,서귀포시,천지동,여,30대,666,51,3171
11106,20190622,서귀포시,효돈동,남,80대이상,1866,46,377
11107,20190622,서귀포시,효돈동,여,10대,2736,18,1203
11108,20190622,서귀포시,영천동,여,20대,1697,404,3794
11109,20190622,서귀포시,동홍동,남,30대,17353,1828,10931
11110,20190622,서귀포시,서홍동,남,20대,4570,308,4270
11111,20190622,서귀포시,서홍동,여,80대이상,1668,127,1961
11112,20190622,서귀포시,대천동,남,80대이상,1338,88,1007
11113,20190622,서귀포시,대천동,여,10대,6512,755,4518
11114,20190622,서귀포시,중문동,남,40대,17344,1461,13311
11115,20190622,서귀포시,예래동,남,50대,5994,1930,14052
11116,20190622,서귀포시,안덕면,여,40대,22863,2583,22149
11117,20190622,서귀포시,성산읍,여,20대,7926,757,25393
11118,20190622,서귀포시,대륜동,여,50대,20968,1433,13006
11119,20190622,서귀포시,남원읍,남,20대,8421,860,11208
11120,20190622,서귀포시,남원읍,여,80대이상,9069,136,2736
11121,20190622,제주시,화북동,남,80대이상,3771,112,1244
11122,20190622,제주시,화북동,여,10대,40125,760,13386
11123,20190622,제주시,봉개동,남,70대,1731,231,3145
11124,20190622,제주시,아라동,남,30대,52496,4114,21113
11125,20190622,제주시,오라동,남,30대,16232,1996,18547
11126,20190622,제주시,오라동,여,10세미만,22892,388,9632
11127,20190622,제주시,삼양동,여,30대,38432,870,7352
11128,20190622,제주시,노형동,남,10세미만,66769,8950,22198
11129,20190622,제주시,노형동,여,40대,126171,8389,41424
11130,20190622,제주시,외도동,여,30대,19345,609,8847
11131,20190622,제주시,이호동,남,70대,1535,75,1877
11132,20190622,제주시,도두동,남,10세미만,868,36,2987
11133,20190622,제주시,도두동,여,40대,2062,342,10815
11134,20190622,제주시,연동,남,70대,19129,589,8555
11135,20190622,서귀포시,대정읍,여,60대,22212,851,7670
11136,20190623,서귀포시,표선면,여,50대,21469,1906,13811
11137,20190623,서귀포시,안덕면,남,60대,18085,1514,11383
11138,20190623,서귀포시,성산읍,남,40대,23993,2749,22166
11139,20190623,서귀포시,남원읍,여,30대,13365,832,15973
11140,20190623,서귀포시,대정읍,여,10대,14542,836,4488
11141,20190623,제주시,이호동,여,80대이상,1224,147,743
11142,20190623,제주시,도두동,남,60대,2181,148,4875
11143,20190623,제주시,이호동,남,20대,3058,320,8012
11144,20190623,제주시,외도동,남,50대,17868,766,10687
11145,20190623,서귀포시,송산동,남,70대,3124,5,934
11146,20190623,제주시,노형동,남,60대,41810,3003,21097
11147,20190623,서귀포시,대정읍,남,80대이상,7941,227,1055
11148,20190623,서귀포시,정방동,남,10세미만,1679,36,2768
11149,20190623,서귀포시,동홍동,여,40대,38323,2922,12355
11150,20190623,서귀포시,중앙동,여,50대,4901,1058,5769
11151,20190623,서귀포시,천지동,남,50대,1490,247,4256
11152,20190623,서귀포시,천지동,여,10세미만,549,0,1527
11153,20190623,서귀포시,효돈동,남,30대,4089,392,2803
11154,20190623,서귀포시,영천동,남,40대,7172,690,8456
11155,20190623,서귀포시,동홍동,남,10세미만,23058,2748,6529
11156,20190623,서귀포시,서홍동,여,30대,6739,302,4864
11157,20190623,서귀포시,대륜동,남,70대,7852,156,3962
11158,20190623,서귀포시,대천동,남,30대,8398,832,12799
11159,20190623,서귀포시,중문동,여,50대,16620,695,10487
11160,20190623,서귀포시,예래동,여,60대,3802,931,6409
11161,20190623,제주시,연동,여,80대이상,15576,1175,6536
11162,20190623,서귀포시,정방동,여,40대,3115,617,6155
11163,20190623,제주시,연동,남,20대,56680,8068,42697
11164,20190623,제주시,이도2동,여,40대,95947,7420,39086
11165,20190623,제주시,아라동,여,40대,77917,3685,24893
11166,20190623,제주시,한림읍,남,10대,23223,753,7459
11167,20190623,제주시,한림읍,여,70대,13282,432,4893
11168,20190623,제주시,애월읍,남,60대,40634,4337,33073
11169,20190623,제주시,구좌읍,남,60대,20242,849,10653
11170,20190623,제주시,조천읍,남,30대,22940,2984,31618
11171,20190623,제주시,한경면,남,40대,15264,1501,11333
11172,20190623,제주시,추자면,남,40대,3221,191,5341
11173,20190623,제주시,우도면,남,40대,2368,281,3193
11174,20190623,제주시,일도1동,여,50대,3647,765,6039
11175,20190623,제주시,오라동,여,40대,26833,2488,22016
11176,20190623,제주시,이도1동,남,20대,7729,1133,12893
11177,20190623,제주시,이도1동,여,80대이상,6590,978,4847
11178,20190623,제주시,이도2동,남,10세미만,63878,5217,40520
11179,20190623,제주시,일도2동,여,10대,43437,1089,13003
11180,20190623,제주시,삼도1동,여,10대,13006,633,6490
11181,20190623,제주시,아라동,남,10세미만,56226,1543,11844
11182,20190623,제주시,봉개동,여,80대이상,2187,182,1763
11183,20190623,제주시,삼양동,남,50대,34467,1376,11125
11184,20190623,제주시,화북동,남,30대,28936,1900,13273
11185,20190623,제주시,건입동,남,70대,4888,452,3887
11186,20190623,제주시,봉개동,남,20대,4052,474,5857
11187,20190623,제주시,용담1동,여,40대,11826,567,8004
11188,20190623,제주시,용담1동,남,10세미만,5485,588,3950
11189,20190623,제주시,삼도2동,여,80대이상,3347,237,3141
11190,20190623,제주시,삼도2동,남,20대,4511,835,9062
11191,20190623,제주시,용담2동,남,50대,19220,5071,33285
11192,20190624,제주시,조천읍,남,10세미만,18757,1443,6276
11193,20190624,제주시,한림읍,남,10세미만,19830,8154,7442
11194,20190624,제주시,한림읍,여,20대,11619,1773,21453
11195,20190624,제주시,애월읍,남,10대,37878,3193,17917
11196,20190624,제주시,애월읍,여,70대,21706,1471,11255
11197,20190624,제주시,구좌읍,남,10대,11785,5672,5209
11198,20190624,제주시,구좌읍,여,70대,9869,290,4818
11199,20190624,제주시,조천읍,여,40대,36887,5408,23796
11200,20190624,제주시,한경면,여,50대,10799,969,6065
11201,20190624,서귀포시,남원읍,여,10세미만,7798,314,3567
11202,20190624,서귀포시,성산읍,여,50대,27197,2740,14582
11203,20190624,서귀포시,안덕면,남,10대,10930,666,5734
11204,20190624,서귀포시,안덕면,여,70대,11461,230,6531
11205,20190624,서귀포시,표선면,남,70대,8321,316,3290
11206,20190624,서귀포시,송산동,남,20대,1240,361,2630
11207,20190624,서귀포시,송산동,여,80대이상,1629,61,574
11208,20190624,서귀포시,정방동,남,60대,3107,421,3997
11209,20190624,서귀포시,중앙동,남,70대,2317,186,2708
11210,20190624,서귀포시,천지동,여,60대,1069,307,2725
11211,20190624,서귀포시,남원읍,남,50대,33897,4630,22251
11212,20190624,서귀포시,효돈동,남,10세미만,3540,436,1313
11213,20190624,서귀포시,영천동,여,50대,6788,1915,7035
11214,20190624,서귀포시,동홍동,남,60대,17077,2116,9871
11215,20190624,서귀포시,서홍동,남,50대,8837,413,7897
11216,20190624,서귀포시,서홍동,여,10세미만,7485,1352,3208
11217,20190624,서귀포시,대륜동,남,20대,9145,4512,14492
11218,20190624,서귀포시,대륜동,여,80대이상,5288,251,2981
11219,20190624,서귀포시,대천동,남,10세미만,9411,1261,3760
11220,20190624,서귀포시,대천동,여,40대,11263,1105,11012
11221,20190624,서귀포시,중문동,남,70대,4635,391,3170
11222,20190624,서귀포시,예래동,여,10대,1086,258,3070
11223,20190624,서귀포시,효돈동,여,40대,5006,378,2684
11224,20190624,서귀포시,대정읍,남,30대,15143,2040,10375
11225,20190624,서귀포시,예래동,남,80대이상,1185,90,821
11226,20190624,제주시,도두동,남,10대,953,56,3247
11227,20190624,제주시,추자면,여,50대,1514,80,2014
11228,20190624,제주시,우도면,여,50대,2453,123,2244
11229,20190624,제주시,일도1동,남,70대,873,160,1515
11230,20190624,제주시,일도2동,남,30대,29286,2861,12866
11231,20190624,제주시,이도1동,여,30대,10375,3664,13144
11232,20190624,제주시,이도2동,남,60대,48160,4538,27077
11233,20190624,제주시,도두동,여,70대,580,54,2058
11234,20190624,제주시,삼도2동,여,30대,4470,1203,8101
11235,20190624,제주시,용담1동,남,60대,7799,388,5644
11236,20190624,제주시,용담2동,여,60대,13885,979,14003
11237,20190624,제주시,건입동,남,20대,6830,2025,12255
11238,20190624,제주시,삼도1동,여,70대,10837,675,6682
11239,20190624,제주시,화북동,남,10세미만,36121,14569,15962
11240,20190624,제주시,화북동,여,40대,53757,5596,16525
11241,20190624,제주시,삼양동,여,60대,18045,819,4466
11242,20190624,제주시,봉개동,여,30대,6117,795,5348
11243,20190624,제주시,아라동,남,60대,30670,3680,16757
11244,20190624,제주시,오라동,남,60대,14647,1705,16251
11245,20190624,제주시,연동,여,30대,61790,11821,33434
11246,20190624,제주시,노형동,남,10대,95625,21230,26793
11247,20190624,제주시,노형동,여,70대,24005,1174,9355
11248,20190624,제주시,외도동,여,60대,8156,632,4371
11249,20190624,제주시,건입동,여,80대이상,4289,91,1978
11250,20190624,제주시,이호동,여,30대,3862,734,5226
11251,20190625,제주시,외도동,남,80대이상,945,155,777
11252,20190625,제주시,노형동,여,20대,57895,11288,36256
11253,20190625,제주시,연동,남,50대,78747,14162,52188
11254,20190625,제주시,오라동,여,70대,8096,418,7774
11255,20190625,제주시,삼양동,여,10대,26818,1459,5324
11256,20190625,제주시,아라동,여,70대,14993,567,7551
11257,20190625,제주시,아라동,남,10대,47699,12731,15833
11258,20190625,제주시,봉개동,남,50대,6186,2778,13186
11259,20190625,제주시,오라동,남,10대,17604,1093,10650
11260,20190625,제주시,외도동,여,10대,14516,345,6017
11261,20190625,서귀포시,정방동,남,10대,1520,108,3495
11262,20190625,제주시,도두동,여,20대,786,263,10767
11263,20190625,서귀포시,대정읍,남,10세미만,13104,1788,4212
11264,20190625,서귀포시,대정읍,여,40대,28413,2570,9310
11265,20190625,서귀포시,남원읍,여,60대,17637,732,8555
11266,20190625,서귀포시,성산읍,남,70대,9062,356,3322
11267,20190625,서귀포시,안덕면,여,20대,12042,4256,22091
11268,20190625,서귀포시,표선면,남,20대,9187,2714,9261
11269,20190625,서귀포시,표선면,여,80대이상,5983,0,2253
11270,20190625,서귀포시,송산동,여,30대,1105,163,2189
11271,20190625,제주시,삼양동,남,80대이상,3298,153,780
11272,20190625,제주시,이호동,남,50대,6543,908,9006
11273,20190625,제주시,화북동,남,60대,22758,2066,11974
11274,20190625,제주시,이도1동,남,50대,13673,3409,18663
11275,20190625,제주시,용담2동,여,10대,13248,7240,18731
11276,20190625,서귀포시,정방동,여,70대,2382,243,1876
11277,20190625,제주시,한림읍,남,40대,38555,6446,27071
11278,20190625,제주시,애월읍,여,20대,23077,3300,50715
11279,20190625,제주시,구좌읍,여,20대,7007,1609,31429
11280,20190625,제주시,조천읍,남,60대,27464,3469,21030
11281,20190625,제주시,한경면,남,70대,6385,321,2245
11282,20190625,제주시,추자면,남,70대,1864,0,1654
11283,20190625,제주시,우도면,남,70대,1704,0,506
11284,20190625,제주시,일도1동,남,20대,1270,375,4285
11285,20190625,제주시,일도1동,여,80대이상,969,122,1952
11286,20190625,제주시,건입동,여,30대,7216,1047,8351
11287,20190625,제주시,일도2동,남,10세미만,24909,1427,10028
11288,20190625,제주시,이도1동,여,10세미만,8283,986,11930
11289,20190625,제주시,이도2동,남,10대,72496,9678,44148
11290,20190625,제주시,이도2동,여,70대,29587,762,11553
11291,20190625,제주시,삼도1동,남,10세미만,8784,333,4817
11292,20190625,제주시,삼도1동,여,20대,7558,1360,7874
11293,20190625,제주시,삼도2동,남,50대,8359,1999,12921
11294,20190625,제주시,삼도2동,여,10세미만,2951,841,5572
11295,20190625,제주시,용담1동,남,10대,8497,2796,6270
11296,20190625,제주시,용담1동,여,70대,6774,317,3975
11297,20190625,제주시,용담2동,남,80대이상,2888,298,2302
11298,20190625,제주시,일도2동,여,20대,27102,2498,13811
11299,20190625,서귀포시,중앙동,남,20대,1608,490,5695
11300,20190625,서귀포시,중앙동,여,80대이상,956,187,2931
11301,20190625,서귀포시,예래동,남,30대,4813,2910,16095
11302,20190625,서귀포시,중문동,여,80대이상,4454,201,2061
11303,20190625,서귀포시,중문동,남,20대,7672,756,11817
11304,20190625,서귀포시,대천동,남,60대,8603,804,6908
11305,20190625,서귀포시,대륜동,여,30대,27000,2376,14309
11306,20190625,서귀포시,서홍동,여,60대,4956,243,3934
11307,20190625,서귀포시,예래동,여,10세미만,1233,210,3422
11308,20190625,서귀포시,동홍동,남,10대,36227,8748,9916
11309,20190625,서귀포시,영천동,남,70대,3814,316,1979
11310,20190625,서귀포시,효돈동,남,60대,5382,360,2048
11311,20190625,서귀포시,천지동,여,10대,690,0,1580
11312,20190625,서귀포시,천지동,남,80대이상,186,12,476
11313,20190625,서귀포시,동홍동,여,70대,12597,452,4346
11314,20190626,서귀포시,송산동,여,10세미만,544,75,765
11315,20190626,서귀포시,송산동,남,50대,4200,298,3618
11316,20190626,서귀포시,표선면,여,30대,10352,1345,12400
11317,20190626,서귀포시,안덕면,남,40대,26502,6319,19268
11318,20190626,서귀포시,성산읍,여,80대이상,9146,56,2428
11319,20190626,서귀포시,성산읍,남,20대,10827,1349,27515
11320,20190626,서귀포시,대정읍,남,60대,24036,1054,7090
11321,20190626,서귀포시,남원읍,남,80대이상,5541,118,1139
11322,20190626,제주시,이호동,여,60대,4633,264,2899
11323,20190626,제주시,외도동,여,10세미만,15720,357,5531
11324,20190626,제주시,외도동,남,30대,14820,1025,7832
11325,20190626,서귀포시,정방동,여,20대,1433,390,8065
11326,20190626,서귀포시,남원읍,여,10대,9519,541,4698
11327,20190626,서귀포시,중앙동,여,30대,1413,1505,5635
11328,20190626,서귀포시,서홍동,남,80대이상,799,35,885
11329,20190626,서귀포시,효돈동,남,10대,3969,414,1566
11330,20190626,서귀포시,효돈동,여,70대,3818,0,796
11331,20190626,서귀포시,영천동,남,20대,4002,2378,5987
11332,20190626,서귀포시,영천동,여,80대이상,3933,153,884
11333,20190626,서귀포시,동홍동,여,20대,12091,1918,11693
11334,20190626,제주시,노형동,남,40대,93467,15877,50220
11335,20190626,서귀포시,서홍동,여,10대,8200,1936,3854
11336,20190626,서귀포시,대륜동,남,50대,22312,2824,15180
11337,20190626,서귀포시,대륜동,여,10세미만,18887,5795,8590
11338,20190626,서귀포시,대천동,남,10대,6650,1350,5742
11339,20190626,서귀포시,대천동,여,70대,4749,148,2422
11340,20190626,서귀포시,중문동,여,30대,12882,1454,8946
11341,20190626,서귀포시,예래동,여,40대,4393,1460,10419
11342,20190626,서귀포시,천지동,남,30대,635,159,3552
11343,20190626,제주시,연동,여,60대,54637,5971,23743
11344,20190626,제주시,도두동,남,40대,1833,796,9795
11345,20190626,제주시,오라동,남,10세미만,21469,599,8996
11346,20190626,제주시,한림읍,여,50대,34116,2974,12079
11347,20190626,제주시,애월읍,남,40대,70090,11626,45329
11348,20190626,제주시,오라동,여,20대,11673,1945,16455
11349,20190626,제주시,조천읍,남,10대,20983,1731,7689
11350,20190626,제주시,조천읍,여,70대,17426,857,6200
11351,20190626,제주시,한경면,남,20대,2930,589,6132
11352,20190626,제주시,한경면,여,80대이상,5975,59,691
11353,20190626,제주시,추자면,남,20대,1082,74,3854
11354,20190626,제주시,추자면,여,80대이상,2043,101,568
11355,20190626,제주시,우도면,남,20대,1091,177,1993
11356,20190626,제주시,우도면,여,80대이상,2086,0,87
11357,20190626,제주시,일도1동,여,30대,1851,421,2931
11358,20190626,제주시,일도2동,남,40대,45414,3573,20293
11359,20190626,제주시,이도1동,여,60대,11645,2478,12214
11360,20190626,제주시,구좌읍,남,40대,28246,3615,14285
11361,20190626,제주시,삼도1동,남,40대,15484,1750,13161
11362,20190626,제주시,이도2동,여,20대,61816,11624,47049
11363,20190626,제주시,아라동,여,20대,47023,14791,25281
11364,20190626,제주시,삼양동,여,10세미만,36777,1273,4125
11365,20190626,제주시,삼양동,남,30대,29814,1962,7206
11366,20190626,제주시,화북동,여,70대,12919,472,3272
11367,20190626,제주시,화북동,남,10대,46463,15791,19889
11368,20190626,제주시,봉개동,여,60대,4338,750,5533
11369,20190626,제주시,건입동,남,50대,13437,3132,17325
11370,20190626,제주시,용담2동,여,10세미만,10911,6843,16396
11371,20190626,제주시,용담2동,남,30대,11024,5854,29746
11372,20190626,제주시,용담1동,여,20대,7138,236,6117
11373,20190626,제주시,삼도2동,여,60대,7801,1161,7132
11374,20190626,제주시,건입동,여,10세미만,6119,2195,8776
11375,20190627,제주시,삼도2동,남,80대이상,1396,118,1369
11376,20190627,제주시,삼도2동,여,10대,3569,1125,6881
11377,20190627,제주시,용담1동,남,40대,9510,1127,7751
11378,20190627,제주시,용담2동,여,40대,18798,4935,23107
11379,20190627,제주시,화북동,여,20대,25317,3190,11565
11380,20190627,제주시,삼양동,여,40대,43794,3019,6986
11381,20190627,제주시,봉개동,남,80대이상,946,122,1038
11382,20190627,제주시,삼도1동,여,50대,16322,2208,12246
11383,20190627,제주시,봉개동,여,10대,3382,118,2281
11384,20190627,제주시,건입동,여,60대,10167,1302,6843
11385,20190627,제주시,이도2동,남,40대,76447,20677,48891
11386,20190627,제주시,추자면,여,30대,720,0,489
11387,20190627,제주시,이도1동,남,80대이상,2085,107,2143
11388,20190627,제주시,일도2동,여,50대,59191,5012,16722
11389,20190627,제주시,일도1동,여,10세미만,708,62,2356
11390,20190627,제주시,일도1동,남,50대,2657,689,5988
11391,20190627,제주시,우도면,여,30대,1246,160,1488
11392,20190627,제주시,한경면,여,30대,7067,683,6005
11393,20190627,제주시,조천읍,여,20대,13454,1890,24773
11394,20190627,제주시,구좌읍,여,50대,23509,2681,11897
11395,20190627,제주시,애월읍,여,50대,61122,7011,31889
11396,20190627,제주시,한림읍,남,70대,14603,1036,6777
11397,20190627,제주시,아라동,남,40대,60378,13722,31287
11398,20190627,제주시,이도1동,여,10대,10821,1057,12628
11399,20190627,제주시,오라동,남,40대,22682,5199,27536
11400,20190627,제주시,연동,남,80대이상,5603,168,4307
11401,20190627,서귀포시,중문동,여,10세미만,8824,1549,4141
11402,20190627,서귀포시,중문동,남,50대,18303,1701,10668
11403,20190627,서귀포시,대천동,여,20대,5488,537,9105
11404,20190627,서귀포시,대륜동,여,60대,18161,1060,8076
11405,20190627,서귀포시,서홍동,남,30대,5036,616,5507
11406,20190627,서귀포시,동홍동,남,40대,31284,2928,14875
11407,20190627,서귀포시,영천동,여,30대,3498,1263,4459
11408,20190627,서귀포시,효돈동,여,20대,1851,309,2394
11409,20190627,서귀포시,천지동,여,40대,1429,167,3456
11410,20190627,서귀포시,천지동,남,10세미만,531,72,1337
11411,20190627,서귀포시,중앙동,남,50대,3807,1250,8628
11412,20190627,서귀포시,정방동,남,40대,3393,658,6893
11413,20190627,서귀포시,송산동,여,60대,2323,43,2154
11414,20190627,서귀포시,예래동,남,60대,4307,739,8634
11415,20190627,서귀포시,표선면,남,50대,22532,3488,14945
11416,20190627,서귀포시,표선면,여,10세미만,5129,1350,3316
11417,20190627,제주시,연동,여,10대,49157,4778,26376
11418,20190627,제주시,노형동,여,50대,95321,13253,37109
11419,20190627,제주시,외도동,여,40대,23488,2062,10385
11420,20190627,제주시,이호동,여,10대,2199,0,2473
11421,20190627,제주시,이호동,남,80대이상,618,34,499
11422,20190627,서귀포시,대정읍,남,10대,17989,2041,5620
11423,20190627,서귀포시,대정읍,여,70대,15389,593,3401
11424,20190627,서귀포시,남원읍,남,30대,13260,2700,12411
11425,20190627,서귀포시,성산읍,여,30대,13761,1508,16360
11426,20190627,서귀포시,안덕면,여,50대,19664,2754,13318
11427,20190627,제주시,도두동,여,50대,2777,535,8803
11428,20190628,서귀포시,안덕면,남,70대,8166,340,3954
11429,20190628,서귀포시,송산동,여,10대,838,91,1020
11430,20190628,서귀포시,송산동,남,80대이상,1016,15,341
11431,20190628,서귀포시,표선면,여,60대,15902,727,6658
11432,20190628,서귀포시,성산읍,여,10세미만,9016,411,5453
11433,20190628,제주시,이호동,여,10세미만,2038,8,2112
11434,20190628,서귀포시,남원읍,여,40대,22719,3417,12383
11435,20190628,서귀포시,남원읍,남,10세미만,9483,323,4018
11436,20190628,서귀포시,대정읍,여,20대,8211,1103,6580
11437,20190628,제주시,도두동,남,70대,600,45,1120
11438,20190628,서귀포시,정방동,여,50대,3484,1401,6587
11439,20190628,서귀포시,성산읍,남,50대,34025,4123,16570
11440,20190628,서귀포시,중앙동,여,60대,4429,779,6304
11441,20190628,서귀포시,서홍동,남,10세미만,6714,370,3881
11442,20190628,서귀포시,효돈동,남,40대,6293,578,3530
11443,20190628,서귀포시,영천동,남,50대,7305,2051,11080
11444,20190628,서귀포시,영천동,여,10세미만,3248,3817,3972
11445,20190628,서귀포시,동홍동,여,50대,32369,3661,12491
11446,20190628,서귀포시,서홍동,여,40대,11670,1310,6080
11447,20190628,서귀포시,대륜동,남,80대이상,2392,128,1458
11448,20190628,서귀포시,대륜동,여,10대,14275,6428,6796
11449,20190628,서귀포시,대천동,남,40대,12400,1514,13772
11450,20190628,서귀포시,중문동,여,60대,11325,403,6256
11451,20190628,서귀포시,예래동,남,10대,1748,132,3025
11452,20190628,서귀포시,예래동,여,70대,2789,371,2924
11453,20190628,제주시,이호동,남,30대,4042,978,6313
11454,20190628,서귀포시,천지동,남,60대,534,352,2706
11455,20190628,제주시,외도동,남,60대,6896,583,5942
11456,20190628,제주시,삼양동,남,60대,18324,890,6112
11457,20190628,제주시,연동,남,30대,59614,12142,42006
11458,20190628,제주시,한림읍,남,20대,15380,2027,19343
11459,20190628,제주시,한림읍,여,80대이상,11768,187,4063
11460,20190628,제주시,애월읍,남,70대,21935,1410,9529
11461,20190628,제주시,구좌읍,남,70대,9747,810,2965
11462,20190628,제주시,조천읍,남,40대,33696,7744,33114
11463,20190628,제주시,노형동,남,70대,14869,1200,8994
11464,20190628,제주시,한경면,여,10세미만,4806,818,1298
11465,20190628,제주시,추자면,남,50대,4003,336,4906
11466,20190628,제주시,우도면,남,50대,3906,242,3657
11467,20190628,제주시,우도면,여,10세미만,654,71,538
11468,20190628,제주시,일도1동,여,60대,2303,775,5009
11469,20190628,제주시,일도2동,남,70대,18195,630,4915
11470,20190628,제주시,이도1동,남,30대,11582,2938,12360
11471,20190628,제주시,한경면,남,50대,13982,2608,10772
11472,20190628,제주시,삼도1동,남,70대,7958,280,4625
11473,20190628,제주시,이도2동,여,50대,89891,13130,40529
11474,20190628,제주시,오라동,여,50대,20510,3205,23268
11475,20190628,제주시,아라동,여,50대,51495,9824,24458
11476,20190628,제주시,봉개동,남,30대,5105,1372,8079
11477,20190628,제주시,화북동,남,40대,39883,6592,19882
11478,20190628,제주시,봉개동,여,10세미만,4781,100,1761
11479,20190628,제주시,건입동,남,80대이상,1655,101,1957
11480,20190628,제주시,용담2동,남,60대,11720,2002,17796
11481,20190628,제주시,용담1동,여,50대,11794,1118,8164
11482,20190628,제주시,삼도2동,남,30대,5125,1442,10394
11483,20190628,제주시,건입동,여,10대,5819,2623,8363
11484,20190629,제주시,이도1동,남,10세미만,9084,571,11003
11485,20190629,제주시,우도면,여,60대,1696,0,494
11486,20190629,제주시,일도2동,여,80대이상,13529,431,4572
11487,20190629,제주시,일도2동,남,20대,26913,1827,16166
11488,20190629,제주시,일도1동,여,10대,1549,91,2739
11489,20190629,제주시,일도1동,남,80대이상,361,103,486
11490,20190629,제주시,추자면,여,60대,2173,0,1149
11491,20190629,제주시,애월읍,남,20대,28171,4658,39211
11492,20190629,제주시,조천읍,여,50대,34275,4032,23448
11493,20190629,제주시,구좌읍,여,80대이상,11119,198,2326
11494,20190629,제주시,구좌읍,남,20대,9459,971,16580
11495,20190629,제주시,애월읍,여,80대이상,20395,864,7938
11496,20190629,제주시,한림읍,여,30대,22159,1290,18716
11497,20190629,제주시,이도1동,여,40대,14384,2304,17306
11498,20190629,제주시,한경면,여,60대,11824,416,4351
11499,20190629,제주시,이도2동,남,70대,22646,1202,9403
11500,20190629,제주시,삼도1동,남,20대,7642,791,9147
11501,20190629,서귀포시,성산읍,여,60대,19519,750,9964
11502,20190629,서귀포시,안덕면,남,20대,12510,2300,18061
11503,20190629,서귀포시,안덕면,여,80대이상,9564,159,3360
11504,20190629,서귀포시,표선면,남,80대이상,2969,150,1524
11505,20190629,서귀포시,표선면,여,10대,5296,295,4592
11506,20190629,서귀포시,송산동,남,30대,1247,216,3473
11507,20190629,서귀포시,정방동,남,70대,2008,55,1383
11508,20190629,서귀포시,중앙동,남,80대이상,679,48,900
11509,20190629,서귀포시,중앙동,여,10대,2426,154,6618
11510,20190629,서귀포시,남원읍,남,60대,20435,1314,9615
11511,20190629,서귀포시,천지동,남,10대,1178,84,2541
11512,20190629,서귀포시,영천동,여,60대,5713,547,4255
11513,20190629,서귀포시,동홍동,남,70대,10629,451,3992
11514,20190629,서귀포시,서홍동,남,60대,5792,439,4227
11515,20190629,서귀포시,대륜동,남,30대,23672,1991,14900
11516,20190629,서귀포시,대천동,여,50대,11128,1040,9497
11517,20190629,서귀포시,중문동,남,80대이상,1953,208,814
11518,20190629,서귀포시,중문동,여,10대,11015,668,3375
11519,20190629,서귀포시,예래동,남,10세미만,2075,108,2808
11520,20190629,서귀포시,예래동,여,20대,4023,1568,13526
11521,20190629,서귀포시,효돈동,여,50대,8178,380,2813
11522,20190629,서귀포시,대정읍,남,40대,32761,2439,13580
11523,20190629,서귀포시,천지동,여,70대,412,0,817
11524,20190629,제주시,도두동,남,20대,1088,278,6767
11525,20190629,제주시,도두동,여,80대이상,551,66,760
11526,20190629,제주시,삼도1동,여,80대이상,5927,327,4710
11527,20190629,제주시,삼도2동,남,10세미만,3932,100,3781
11528,20190629,제주시,삼도2동,여,40대,8071,2286,10904
11529,20190629,제주시,용담1동,남,70대,7112,361,2204
11530,20190629,제주시,용담2동,남,10대,14446,1780,11295
11531,20190629,제주시,건입동,남,30대,7463,1559,12156
11532,20190629,제주시,화북동,여,50대,51548,3136,14144
11533,20190629,제주시,삼양동,남,10대,35961,673,6465
11534,20190629,제주시,삼양동,여,70대,8648,243,2958
