,날짜,국가,시군구,읍면동,방문자수
33697,20191120,태국,제주시,한경면,10
33698,20191120,중국,제주시,우도면,1016
33699,20191120,말레이시아,제주시,용담1동,38
33700,20191120,미국,제주시,용담1동,2
33701,20191120,인도네시아,제주시,노형동,54
33702,20191120,홍콩,제주시,노형동,197
33703,20191120,기타,제주시,노형동,1168
33704,20191120,중국,제주시,노형동,14754
33705,20191120,베트남,제주시,연동,391
33706,20191120,미국,제주시,연동,359
33707,20191120,태국,제주시,연동,120
33708,20191120,싱가포르,제주시,연동,1470
33709,20191120,말레이시아,제주시,연동,1465
33710,20191120,일본,제주시,연동,1803
33711,20191120,인도네시아,제주시,연동,126
33712,20191120,홍콩,제주시,연동,561
33713,20191120,기타,제주시,연동,3453
33714,20191120,중국,제주시,연동,45024
33715,20191120,미국,제주시,오라동,94
33716,20191120,태국,제주시,오라동,208
33717,20191120,싱가포르,제주시,오라동,63
33718,20191120,말레이시아,제주시,오라동,380
33719,20191120,일본,제주시,오라동,12
33720,20191120,인도네시아,제주시,오라동,3
33721,20191120,홍콩,제주시,오라동,29
33722,20191120,일본,제주시,노형동,107
33723,20191120,기타,제주시,오라동,136
33724,20191120,말레이시아,제주시,노형동,1022
33725,20191120,태국,제주시,노형동,40
33726,20191120,싱가포르,제주시,도두동,288
33727,20191120,말레이시아,제주시,도두동,663
33728,20191120,일본,제주시,도두동,48
33729,20191120,인도네시아,제주시,도두동,80
33730,20191120,홍콩,제주시,도두동,228
33731,20191120,기타,제주시,도두동,391
33732,20191120,중국,제주시,도두동,10197
33733,20191120,미국,제주시,이호동,28
33734,20191120,태국,제주시,이호동,184
33735,20191120,싱가포르,제주시,이호동,16
33736,20191120,말레이시아,제주시,이호동,223
33737,20191120,홍콩,제주시,이호동,50
33738,20191120,기타,제주시,이호동,295
33739,20191120,중국,제주시,이호동,1317
33740,20191120,미국,제주시,외도동,15
33741,20191120,태국,제주시,외도동,612
33742,20191120,홍콩,제주시,외도동,9
33743,20191120,기타,제주시,외도동,98
33744,20191120,중국,제주시,외도동,792
33745,20191120,베트남,제주시,노형동,57
33746,20191120,미국,제주시,노형동,234
33747,20191120,싱가포르,제주시,노형동,756
33748,20191120,중국,제주시,오라동,1434
33749,20191120,베트남,제주시,아라동,36
33750,20191120,미국,제주시,아라동,96
33751,20191120,중국,제주시,화북동,38
33752,20191120,베트남,제주시,건입동,208
33753,20191120,미국,제주시,건입동,50
33754,20191120,태국,제주시,건입동,4
33755,20191120,싱가포르,제주시,건입동,373
33756,20191120,말레이시아,제주시,건입동,1043
33757,20191120,일본,제주시,건입동,304
33758,20191120,인도네시아,제주시,건입동,15
33759,20191120,홍콩,제주시,건입동,130
33760,20191120,기타,제주시,건입동,569
33761,20191120,중국,제주시,건입동,2836
33762,20191120,베트남,제주시,용담2동,281
33763,20191120,미국,제주시,용담2동,192
33764,20191120,태국,제주시,용담2동,953
33765,20191120,싱가포르,제주시,용담2동,859
33766,20191120,말레이시아,제주시,용담2동,2564
33767,20191120,일본,제주시,용담2동,961
33768,20191120,인도네시아,제주시,용담2동,44
33769,20191120,홍콩,제주시,용담2동,424
33770,20191120,기타,제주시,용담2동,1441
33771,20191120,중국,제주시,용담2동,19527
33772,20191120,기타,제주시,화북동,65
33773,20191120,홍콩,제주시,화북동,2
33774,20191120,일본,제주시,화북동,30
33775,20191120,태국,제주시,화북동,1
33776,20191120,태국,제주시,아라동,18
33777,20191120,싱가포르,제주시,아라동,276
33778,20191120,말레이시아,제주시,아라동,160
33779,20191120,일본,제주시,아라동,18
33780,20191120,홍콩,제주시,아라동,32
33781,20191120,기타,제주시,아라동,123
33782,20191120,중국,제주시,아라동,1241
33783,20191120,베트남,제주시,봉개동,99
33784,20191120,태국,제주시,봉개동,31
33785,20191120,싱가포르,제주시,봉개동,6
33786,20191120,태국,제주시,도두동,333
33787,20191120,말레이시아,제주시,봉개동,3
33788,20191120,홍콩,제주시,봉개동,27
33789,20191120,기타,제주시,봉개동,256
33790,20191120,중국,제주시,봉개동,1046
33791,20191120,싱가포르,제주시,삼양동,38
33792,20191120,말레이시아,제주시,삼양동,328
33793,20191120,인도네시아,제주시,삼양동,56
33794,20191120,홍콩,제주시,삼양동,1
33795,20191120,기타,제주시,삼양동,90
33796,20191120,중국,제주시,삼양동,129
33797,20191120,미국,제주시,화북동,35
33798,20191120,인도네시아,제주시,봉개동,21
33799,20191120,미국,제주시,도두동,11
33800,20191120,베트남,제주시,도두동,94
33801,20191120,미국,서귀포시,천지동,85
33802,20191120,싱가포르,서귀포시,천지동,213
33803,20191120,말레이시아,서귀포시,천지동,624
33804,20191120,인도네시아,서귀포시,천지동,26
33805,20191120,홍콩,서귀포시,천지동,10
33806,20191120,기타,서귀포시,천지동,42
33807,20191120,중국,서귀포시,천지동,1140
33808,20191120,싱가포르,서귀포시,중앙동,25
33809,20191120,말레이시아,서귀포시,중앙동,17
33810,20191120,일본,서귀포시,중앙동,90
33811,20191120,인도네시아,서귀포시,중앙동,77
33812,20191120,홍콩,서귀포시,중앙동,12
33813,20191120,기타,서귀포시,중앙동,25
33814,20191120,중국,서귀포시,중앙동,407
33815,20191120,미국,서귀포시,정방동,37
33816,20191120,싱가포르,서귀포시,정방동,423
33817,20191120,말레이시아,서귀포시,정방동,492
33818,20191120,일본,서귀포시,정방동,12
33819,20191120,인도네시아,서귀포시,정방동,15
33820,20191120,홍콩,서귀포시,정방동,50
33821,20191120,기타,서귀포시,정방동,240
33822,20191120,베트남,서귀포시,천지동,26
33823,20191120,중국,서귀포시,정방동,980
33824,20191120,중국,서귀포시,효돈동,186
33825,20191120,홍콩,서귀포시,효돈동,1
33826,20191120,홍콩,서귀포시,서홍동,17
33827,20191120,기타,서귀포시,서홍동,1666
33828,20191120,중국,서귀포시,서홍동,6062
33829,20191120,미국,서귀포시,동홍동,11
33830,20191120,싱가포르,서귀포시,동홍동,179
33831,20191120,말레이시아,서귀포시,동홍동,635
33832,20191120,일본,서귀포시,동홍동,12
33833,20191120,인도네시아,서귀포시,동홍동,7
33834,20191120,홍콩,서귀포시,동홍동,105
33835,20191120,기타,서귀포시,동홍동,111
33836,20191120,중국,서귀포시,동홍동,1766
33837,20191120,미국,서귀포시,영천동,46
33838,20191120,태국,서귀포시,영천동,59
33839,20191120,싱가포르,서귀포시,영천동,44
33840,20191120,인도네시아,서귀포시,영천동,5
33841,20191120,홍콩,서귀포시,영천동,5
33842,20191120,기타,서귀포시,영천동,110
33843,20191120,중국,서귀포시,영천동,870
33844,20191120,미국,서귀포시,효돈동,13
33845,20191120,태국,서귀포시,효돈동,2
33846,20191120,싱가포르,서귀포시,효돈동,3
33847,20191120,기타,서귀포시,효돈동,35
33848,20191120,미국,서귀포시,송산동,2
33849,20191120,말레이시아,서귀포시,송산동,209
33850,20191120,홍콩,서귀포시,송산동,11
33851,20191120,인도네시아,서귀포시,성산읍,168
33852,20191120,홍콩,서귀포시,성산읍,133
33853,20191120,기타,서귀포시,성산읍,351
33854,20191120,중국,서귀포시,성산읍,3132
33855,20191120,베트남,서귀포시,남원읍,469
33856,20191120,미국,서귀포시,남원읍,74
33857,20191120,태국,서귀포시,남원읍,656
33858,20191120,싱가포르,서귀포시,남원읍,16
33859,20191120,말레이시아,서귀포시,남원읍,192
33860,20191120,일본,서귀포시,남원읍,293
33861,20191120,인도네시아,서귀포시,남원읍,158
33862,20191120,홍콩,서귀포시,남원읍,51
33863,20191120,기타,서귀포시,남원읍,1674
33864,20191120,중국,서귀포시,남원읍,10101
33865,20191120,미국,서귀포시,대정읍,11
33866,20191120,태국,서귀포시,대정읍,46
33867,20191120,싱가포르,서귀포시,대정읍,31
33868,20191120,말레이시아,서귀포시,대정읍,35
33869,20191120,홍콩,서귀포시,대정읍,2
33870,20191120,기타,서귀포시,대정읍,30
33871,20191120,중국,서귀포시,대정읍,571
33872,20191120,일본,서귀포시,성산읍,78
33873,20191120,말레이시아,서귀포시,성산읍,1064
33874,20191120,싱가포르,서귀포시,성산읍,806
33875,20191120,태국,서귀포시,성산읍,113
33876,20191120,기타,서귀포시,송산동,33
33877,20191120,중국,서귀포시,송산동,263
33878,20191120,베트남,서귀포시,표선면,130
33879,20191120,미국,서귀포시,표선면,66
33880,20191120,태국,서귀포시,표선면,235
33881,20191120,싱가포르,서귀포시,표선면,172
33882,20191120,말레이시아,서귀포시,표선면,649
33883,20191120,일본,서귀포시,표선면,293
33884,20191120,인도네시아,서귀포시,표선면,18
33885,20191120,홍콩,서귀포시,표선면,45
33886,20191120,인도네시아,서귀포시,서홍동,29
33887,20191120,기타,서귀포시,표선면,273
33888,20191120,미국,서귀포시,안덕면,173
33889,20191120,태국,서귀포시,안덕면,268
33890,20191120,싱가포르,서귀포시,안덕면,489
33891,20191120,말레이시아,서귀포시,안덕면,680
33892,20191120,일본,서귀포시,안덕면,125
33893,20191120,홍콩,서귀포시,안덕면,70
33894,20191120,기타,서귀포시,안덕면,448
33895,20191120,중국,서귀포시,안덕면,3917
33896,20191120,베트남,서귀포시,성산읍,78
33897,20191120,미국,서귀포시,성산읍,72
33898,20191120,중국,서귀포시,표선면,1735
33899,20191120,일본,서귀포시,서홍동,36
33900,20191120,태국,서귀포시,서홍동,325
33901,20191120,기타,서귀포시,중문동,363
33902,20191120,홍콩,서귀포시,중문동,33
33903,20191120,인도네시아,서귀포시,중문동,15
33904,20191120,일본,서귀포시,중문동,215
33905,20191120,말레이시아,서귀포시,중문동,349
33906,20191120,싱가포르,서귀포시,중문동,157
33907,20191120,태국,서귀포시,중문동,92
33908,20191120,미국,서귀포시,중문동,79
33909,20191120,베트남,서귀포시,중문동,21
33910,20191120,중국,서귀포시,예래동,2690
33911,20191120,기타,서귀포시,예래동,441
33912,20191120,홍콩,서귀포시,예래동,41
33913,20191120,일본,서귀포시,예래동,137
33914,20191120,말레이시아,서귀포시,예래동,352
33915,20191120,싱가포르,서귀포시,예래동,445
33916,20191120,태국,서귀포시,예래동,10
33917,20191120,미국,서귀포시,예래동,278
33918,20191120,중국,서귀포시,중문동,2476
33919,20191120,미국,서귀포시,대천동,6
33920,20191120,인도네시아,서귀포시,예래동,31
33921,20191120,말레이시아,서귀포시,대천동,269
33922,20191120,싱가포르,서귀포시,대천동,56
33923,20191120,미국,서귀포시,서홍동,4
33924,20191120,베트남,서귀포시,서홍동,109
33925,20191120,중국,서귀포시,대륜동,1996
33926,20191120,홍콩,서귀포시,대륜동,109
33927,20191120,인도네시아,서귀포시,대륜동,170
33928,20191120,일본,서귀포시,대륜동,149
33929,20191120,말레이시아,서귀포시,대륜동,478
33930,20191120,기타,서귀포시,대륜동,368
33931,20191120,태국,서귀포시,대륜동,38
33932,20191120,미국,서귀포시,대륜동,103
33933,20191120,베트남,서귀포시,대륜동,5
33934,20191120,중국,서귀포시,대천동,936
33935,20191120,기타,서귀포시,대천동,97
33936,20191120,홍콩,서귀포시,대천동,6
33937,20191120,인도네시아,서귀포시,대천동,59
33938,20191120,싱가포르,서귀포시,대륜동,50
33939,20191120,일본,서귀포시,대천동,281
33940,20191121,태국,제주시,한경면,8
33941,20191121,싱가포르,제주시,한경면,28
33942,20191121,말레이시아,제주시,한경면,28
33943,20191121,홍콩,제주시,한경면,5
33944,20191121,기타,제주시,한경면,18
33945,20191121,태국,제주시,조천읍,40
33946,20191121,베트남,제주시,조천읍,47
33947,20191121,미국,제주시,조천읍,470
33948,20191121,싱가포르,제주시,조천읍,307
33949,20191121,미국,제주시,한경면,29
33950,20191121,말레이시아,제주시,조천읍,593
33951,20191121,중국,제주시,한경면,665
33952,20191121,중국,제주시,추자면,1439
33953,20191121,인도네시아,제주시,우도면,26
33954,20191121,홍콩,제주시,추자면,5
33955,20191121,인도네시아,제주시,추자면,33
33956,20191121,태국,제주시,추자면,45
33957,20191121,미국,제주시,추자면,18
33958,20191121,베트남,제주시,추자면,245
33959,20191121,중국,제주시,우도면,884
33960,20191121,기타,제주시,우도면,221
33961,20191121,홍콩,제주시,우도면,49
33962,20191121,말레이시아,제주시,우도면,133
33963,20191121,싱가포르,제주시,우도면,31
33964,20191121,태국,제주시,우도면,25
33965,20191121,베트남,제주시,우도면,16
33966,20191121,일본,제주시,조천읍,334
33967,20191121,기타,제주시,추자면,241
33968,20191121,인도네시아,제주시,조천읍,15
33969,20191121,기타,제주시,애월읍,2131
33970,20191121,기타,제주시,조천읍,328
33971,20191121,중국,제주시,한림읍,1564
33972,20191121,기타,제주시,한림읍,408
33973,20191121,홍콩,제주시,한림읍,29
33974,20191121,일본,제주시,한림읍,221
33975,20191121,말레이시아,제주시,한림읍,31
33976,20191121,싱가포르,제주시,한림읍,56
33977,20191121,태국,제주시,한림읍,78
33978,20191121,미국,제주시,한림읍,171
33979,20191121,중국,제주시,애월읍,12873
33980,20191121,중국,제주시,일도1동,357
33981,20191121,홍콩,제주시,애월읍,207
33982,20191121,인도네시아,제주시,애월읍,13
33983,20191121,일본,제주시,애월읍,167
33984,20191121,말레이시아,제주시,애월읍,426
33985,20191121,싱가포르,제주시,애월읍,279
33986,20191121,태국,제주시,애월읍,314
33987,20191121,미국,제주시,애월읍,315
33988,20191121,베트남,제주시,애월읍,281
33989,20191121,중국,제주시,구좌읍,1122
33990,20191121,기타,제주시,구좌읍,178
33991,20191121,홍콩,제주시,구좌읍,69
33992,20191121,일본,제주시,구좌읍,197
33993,20191121,말레이시아,제주시,구좌읍,349
33994,20191121,싱가포르,제주시,구좌읍,235
33995,20191121,태국,제주시,구좌읍,2
33996,20191121,미국,제주시,구좌읍,151
33997,20191121,중국,제주시,조천읍,3087
33998,20191121,홍콩,제주시,조천읍,52
33999,20191121,기타,제주시,일도1동,105
34000,20191121,홍콩,제주시,일도1동,16
34001,20191121,일본,제주시,건입동,125
34002,20191121,인도네시아,제주시,건입동,28
34003,20191121,홍콩,제주시,건입동,111
34004,20191121,기타,제주시,건입동,517
34005,20191121,중국,제주시,건입동,2495
34006,20191121,베트남,제주시,용담2동,292
34007,20191121,미국,제주시,용담2동,346
34008,20191121,태국,제주시,용담2동,878
34009,20191121,싱가포르,제주시,용담2동,881
34010,20191121,말레이시아,제주시,용담2동,2331
34011,20191121,일본,제주시,용담2동,597
34012,20191121,인도네시아,제주시,용담2동,137
34013,20191121,홍콩,제주시,용담2동,460
34014,20191121,기타,제주시,용담2동,1115
34015,20191121,중국,제주시,용담2동,19887
34016,20191121,미국,제주시,용담1동,2
34017,20191121,태국,제주시,용담1동,2
34018,20191121,싱가포르,제주시,용담1동,28
34019,20191121,말레이시아,제주시,용담1동,28
34020,20191121,홍콩,제주시,용담1동,12
34021,20191121,기타,제주시,용담1동,171
34022,20191121,말레이시아,제주시,건입동,464
34023,20191121,중국,제주시,용담1동,1211
34024,20191121,싱가포르,제주시,건입동,326
34025,20191121,미국,제주시,건입동,53
34026,20191121,태국,제주시,봉개동,85
34027,20191121,싱가포르,제주시,봉개동,16
34028,20191121,말레이시아,제주시,봉개동,42
34029,20191121,일본,제주시,봉개동,6
34030,20191121,홍콩,제주시,봉개동,36
34031,20191121,기타,제주시,봉개동,233
34032,20191121,중국,제주시,봉개동,922
34033,20191121,싱가포르,제주시,삼양동,60
34034,20191121,말레이시아,제주시,삼양동,21
34035,20191121,일본,제주시,삼양동,36
34036,20191121,인도네시아,제주시,삼양동,31
34037,20191121,홍콩,제주시,삼양동,4
34038,20191121,기타,제주시,삼양동,266
34039,20191121,중국,제주시,삼양동,162
34040,20191121,미국,제주시,화북동,31
34041,20191121,태국,제주시,화북동,1
34042,20191121,일본,제주시,화북동,119
34043,20191121,홍콩,제주시,화북동,2
34044,20191121,기타,제주시,화북동,42
34045,20191121,중국,제주시,화북동,2
34046,20191121,베트남,제주시,건입동,42
34047,20191121,태국,제주시,건입동,18
34048,20191121,베트남,제주시,삼도2동,42
34049,20191121,미국,제주시,삼도2동,31
34050,20191121,태국,제주시,삼도2동,125
34051,20191121,베트남,제주시,이도1동,5
34052,20191121,미국,제주시,이도1동,24
34053,20191121,태국,제주시,이도1동,40
34054,20191121,싱가포르,제주시,이도1동,113
34055,20191121,말레이시아,제주시,이도1동,115
34056,20191121,일본,제주시,이도1동,275
34057,20191121,인도네시아,제주시,이도1동,11
34058,20191121,홍콩,제주시,이도1동,36
34059,20191121,기타,제주시,이도1동,73
34060,20191121,중국,제주시,이도1동,581
34061,20191121,미국,제주시,일도2동,26
34062,20191121,싱가포르,제주시,일도2동,53
34063,20191121,일본,제주시,일도2동,30
34064,20191121,홍콩,제주시,일도2동,29
34065,20191121,기타,제주시,일도2동,106
34066,20191121,중국,제주시,일도2동,1180
34067,20191121,미국,제주시,일도1동,20
34068,20191121,태국,제주시,일도1동,50
34069,20191121,싱가포르,제주시,일도1동,25
34070,20191121,말레이시아,제주시,일도1동,105
34071,20191121,일본,제주시,일도1동,72
34072,20191121,중국,제주시,이도2동,675
34073,20191121,기타,제주시,이도2동,378
34074,20191121,홍콩,제주시,이도2동,23
34075,20191121,인도네시아,제주시,이도2동,29
34076,20191121,싱가포르,제주시,삼도2동,386
34077,20191121,말레이시아,제주시,삼도2동,1089
34078,20191121,일본,제주시,삼도2동,388
34079,20191121,인도네시아,제주시,삼도2동,8
34080,20191121,홍콩,제주시,삼도2동,52
34081,20191121,기타,제주시,삼도2동,421
34082,20191121,중국,제주시,삼도2동,3245
34083,20191121,베트남,제주시,삼도1동,42
34084,20191121,미국,제주시,삼도1동,11
34085,20191121,태국,제주시,삼도1동,4
34086,20191121,미국,제주시,봉개동,24
34087,20191121,싱가포르,제주시,삼도1동,47
34088,20191121,일본,제주시,삼도1동,54
34089,20191121,홍콩,제주시,삼도1동,46
34090,20191121,기타,제주시,삼도1동,339
34091,20191121,중국,제주시,삼도1동,717
34092,20191121,베트남,제주시,이도2동,125
34093,20191121,미국,제주시,이도2동,99
34094,20191121,태국,제주시,이도2동,8
34095,20191121,싱가포르,제주시,이도2동,201
34096,20191121,말레이시아,제주시,이도2동,534
34097,20191121,일본,제주시,이도2동,30
34098,20191121,말레이시아,제주시,삼도1동,405
34099,20191121,베트남,제주시,봉개동,5
34100,20191121,중국,제주시,아라동,1213
34101,20191121,태국,서귀포시,남원읍,411
34102,20191121,싱가포르,서귀포시,남원읍,307
34103,20191121,말레이시아,서귀포시,남원읍,237
34104,20191121,일본,서귀포시,남원읍,370
34105,20191121,인도네시아,서귀포시,남원읍,240
34106,20191121,홍콩,서귀포시,남원읍,64
34107,20191121,기타,서귀포시,남원읍,1760
34108,20191121,중국,서귀포시,남원읍,12854
34109,20191121,미국,서귀포시,대정읍,4
34110,20191121,태국,서귀포시,대정읍,16
34111,20191121,싱가포르,서귀포시,대정읍,66
34112,20191121,말레이시아,서귀포시,대정읍,80
34113,20191121,홍콩,서귀포시,대정읍,15
34114,20191121,기타,서귀포시,대정읍,38
34115,20191121,중국,서귀포시,대정읍,917
34116,20191121,베트남,제주시,도두동,245
34117,20191121,미국,제주시,도두동,55
34118,20191121,태국,제주시,도두동,211
34119,20191121,싱가포르,제주시,도두동,47
34120,20191121,말레이시아,제주시,도두동,569
34121,20191121,일본,제주시,도두동,490
34122,20191121,미국,서귀포시,남원읍,129
34123,20191121,인도네시아,제주시,도두동,47
34124,20191121,베트남,서귀포시,남원읍,281
34125,20191121,기타,서귀포시,성산읍,835
34126,20191121,홍콩,서귀포시,표선면,41
34127,20191121,기타,서귀포시,표선면,441
34128,20191121,중국,서귀포시,표선면,2024
34129,20191121,베트남,서귀포시,안덕면,73
34130,20191121,미국,서귀포시,안덕면,385
34131,20191121,태국,서귀포시,안덕면,180
34132,20191121,싱가포르,서귀포시,안덕면,442
34133,20191121,말레이시아,서귀포시,안덕면,352
34134,20191121,일본,서귀포시,안덕면,370
34135,20191121,인도네시아,서귀포시,안덕면,18
34136,20191121,홍콩,서귀포시,안덕면,81
34137,20191121,기타,서귀포시,안덕면,438
34138,20191121,중국,서귀포시,안덕면,3381
34139,20191121,베트남,서귀포시,성산읍,94
34140,20191121,미국,서귀포시,성산읍,72
34141,20191121,태국,서귀포시,성산읍,143
34142,20191121,싱가포르,서귀포시,성산읍,583
34143,20191121,말레이시아,서귀포시,성산읍,816
34144,20191121,일본,서귀포시,성산읍,161
34145,20191121,인도네시아,서귀포시,성산읍,95
34146,20191121,홍콩,서귀포시,성산읍,150
34147,20191121,중국,서귀포시,성산읍,4552
34148,20191121,홍콩,제주시,도두동,155
34149,20191121,기타,제주시,도두동,308
34150,20191121,중국,제주시,도두동,7531
34151,20191121,일본,제주시,연동,1499
34152,20191121,인도네시아,제주시,연동,82
34153,20191121,홍콩,제주시,연동,633
34154,20191121,기타,제주시,연동,3557
34155,20191121,중국,제주시,연동,48600
34156,20191121,베트남,제주시,오라동,36
34157,20191121,미국,제주시,오라동,123
34158,20191121,태국,제주시,오라동,469
34159,20191121,싱가포르,제주시,오라동,50
34160,20191121,말레이시아,제주시,오라동,290
34161,20191121,인도네시아,제주시,오라동,18
34162,20191121,홍콩,제주시,오라동,27
34163,20191121,기타,제주시,오라동,101
34164,20191121,중국,제주시,오라동,1338
34165,20191121,베트남,제주시,아라동,94
34166,20191121,미국,제주시,아라동,96
34167,20191121,태국,제주시,아라동,39
34168,20191121,싱가포르,제주시,아라동,82
34169,20191121,말레이시아,제주시,아라동,157
34170,20191121,홍콩,제주시,아라동,43
34171,20191121,기타,제주시,아라동,101
34172,20191121,말레이시아,제주시,연동,1894
34173,20191121,싱가포르,제주시,연동,1370
34174,20191121,태국,제주시,연동,142
34175,20191121,미국,제주시,연동,595
34176,20191121,미국,제주시,이호동,29
34177,20191121,태국,제주시,이호동,243
34178,20191121,말레이시아,제주시,이호동,35
34179,20191121,홍콩,제주시,이호동,52
34180,20191121,기타,제주시,이호동,248
34181,20191121,중국,제주시,이호동,1996
34182,20191121,미국,제주시,외도동,20
34183,20191121,태국,제주시,외도동,552
34184,20191121,홍콩,제주시,외도동,22
34185,20191121,기타,제주시,외도동,12
34186,20191121,인도네시아,서귀포시,표선면,34
34187,20191121,중국,제주시,외도동,799
34188,20191121,미국,제주시,노형동,234
34189,20191121,태국,제주시,노형동,82
34190,20191121,싱가포르,제주시,노형동,668
34191,20191121,말레이시아,제주시,노형동,1273
34192,20191121,일본,제주시,노형동,42
34193,20191121,인도네시아,제주시,노형동,73
34194,20191121,홍콩,제주시,노형동,197
34195,20191121,기타,제주시,노형동,1669
34196,20191121,중국,제주시,노형동,14745
34197,20191121,베트남,제주시,연동,260
34198,20191121,베트남,제주시,노형동,94
34199,20191121,일본,서귀포시,표선면,627
34200,20191121,말레이시아,서귀포시,표선면,384
34201,20191121,태국,서귀포시,대륜동,1
34202,20191121,싱가포르,서귀포시,대륜동,47
34203,20191121,말레이시아,서귀포시,대륜동,394
34204,20191121,인도네시아,서귀포시,대륜동,109
34205,20191121,홍콩,서귀포시,대륜동,83
34206,20191121,기타,서귀포시,대륜동,270
34207,20191121,중국,서귀포시,대륜동,1378
34208,20191121,베트남,서귀포시,서홍동,193
34209,20191121,태국,서귀포시,서홍동,235
34210,20191121,말레이시아,서귀포시,서홍동,24
34211,20191121,일본,서귀포시,서홍동,84
34212,20191121,인도네시아,서귀포시,서홍동,42
34213,20191121,홍콩,서귀포시,서홍동,47
34214,20191121,기타,서귀포시,서홍동,1917
34215,20191121,중국,서귀포시,서홍동,6111
34216,20191121,미국,서귀포시,동홍동,15
34217,20191121,태국,서귀포시,동홍동,2
34218,20191121,싱가포르,서귀포시,동홍동,201
34219,20191121,말레이시아,서귀포시,동홍동,614
34220,20191121,일본,서귀포시,동홍동,18
34221,20191121,인도네시아,서귀포시,동홍동,28
34222,20191121,미국,서귀포시,대륜동,157
34223,20191121,홍콩,서귀포시,동홍동,127
34224,20191121,중국,서귀포시,대천동,964
34225,20191121,홍콩,서귀포시,대천동,16
34226,20191121,태국,서귀포시,예래동,27
34227,20191121,싱가포르,서귀포시,예래동,765
34228,20191121,말레이시아,서귀포시,예래동,150
34229,20191121,일본,서귀포시,예래동,233
34230,20191121,인도네시아,서귀포시,예래동,46
34231,20191121,홍콩,서귀포시,예래동,65
34232,20191121,기타,서귀포시,예래동,451
34233,20191121,중국,서귀포시,예래동,2295
34234,20191121,미국,서귀포시,중문동,64
34235,20191121,태국,서귀포시,중문동,62
34236,20191121,싱가포르,서귀포시,중문동,182
34237,20191121,말레이시아,서귀포시,중문동,387
34238,20191121,일본,서귀포시,중문동,436
34239,20191121,인도네시아,서귀포시,중문동,44
34240,20191121,홍콩,서귀포시,중문동,48
34241,20191121,기타,서귀포시,중문동,401
34242,20191121,중국,서귀포시,중문동,2316
34243,20191121,싱가포르,서귀포시,대천동,75
34244,20191121,말레이시아,서귀포시,대천동,140
34245,20191121,일본,서귀포시,대천동,310
34246,20191121,인도네시아,서귀포시,대천동,33
34247,20191121,기타,서귀포시,대천동,63
34248,20191121,기타,서귀포시,동홍동,185
34249,20191121,중국,서귀포시,동홍동,1968
34250,20191121,미국,서귀포시,영천동,63
34251,20191121,중국,서귀포시,중앙동,301
34252,20191121,베트남,서귀포시,정방동,16
34253,20191121,미국,서귀포시,정방동,29
34254,20191121,태국,서귀포시,정방동,2
34255,20191121,싱가포르,서귀포시,정방동,492
34256,20191121,말레이시아,서귀포시,정방동,520
34257,20191121,일본,서귀포시,정방동,66
34258,20191121,인도네시아,서귀포시,정방동,42
34259,20191121,홍콩,서귀포시,정방동,48
34260,20191121,기타,서귀포시,정방동,256
34261,20191121,중국,서귀포시,정방동,1187
34262,20191121,미국,서귀포시,송산동,17
34263,20191121,싱가포르,서귀포시,송산동,6
34264,20191121,말레이시아,서귀포시,송산동,66
34265,20191121,일본,서귀포시,송산동,30
34266,20191121,홍콩,서귀포시,송산동,2
34267,20191121,중국,서귀포시,송산동,280
34268,20191121,베트남,서귀포시,표선면,52
34269,20191121,미국,서귀포시,표선면,131
34270,20191121,태국,서귀포시,표선면,263
34271,20191121,싱가포르,서귀포시,표선면,144
34272,20191121,기타,서귀포시,중앙동,17
34273,20191121,홍콩,서귀포시,중앙동,9
34274,20191121,인도네시아,서귀포시,중앙동,57
34275,20191121,일본,서귀포시,중앙동,72
34276,20191121,태국,서귀포시,영천동,80
34277,20191121,일본,서귀포시,영천동,6
34278,20191121,인도네시아,서귀포시,영천동,38
34279,20191121,홍콩,서귀포시,영천동,4
34280,20191121,기타,서귀포시,영천동,201
34281,20191121,중국,서귀포시,영천동,1084
34282,20191121,미국,서귀포시,효돈동,31
34283,20191121,싱가포르,서귀포시,효돈동,3
34284,20191121,말레이시아,서귀포시,효돈동,3
34285,20191121,홍콩,서귀포시,효돈동,1
34286,20191121,미국,서귀포시,예래동,225
34287,20191121,중국,서귀포시,효돈동,205
34288,20191121,미국,서귀포시,천지동,44
34289,20191121,태국,서귀포시,천지동,1
34290,20191121,싱가포르,서귀포시,천지동,166
34291,20191121,말레이시아,서귀포시,천지동,412
34292,20191121,인도네시아,서귀포시,천지동,38
34293,20191121,홍콩,서귀포시,천지동,18
34294,20191121,기타,서귀포시,천지동,103
34295,20191121,중국,서귀포시,천지동,1004
34296,20191121,싱가포르,서귀포시,중앙동,19
34297,20191121,말레이시아,서귀포시,중앙동,122
34298,20191121,베트남,서귀포시,천지동,5
34299,20191122,중국,제주시,한림읍,3188
34300,20191122,기타,제주시,한림읍,689
34301,20191122,미국,제주시,일도2동,7
34302,20191122,싱가포르,제주시,일도2동,9
34303,20191122,말레이시아,제주시,일도2동,3
34304,20191122,일본,제주시,일도2동,6
34305,20191122,홍콩,제주시,일도2동,16
34306,20191122,기타,제주시,일도2동,80
34307,20191122,중국,제주시,일도2동,1425
34308,20191122,미국,제주시,일도1동,20
34309,20191122,태국,제주시,일도1동,35
34310,20191122,싱가포르,제주시,일도1동,63
34311,20191122,말레이시아,제주시,일도1동,140
